loss
0.1021641194820404
0.0085694724693894
-0.0286422669887542
0.0466842390596866
0.0039205565117299
-0.1265766471624374
-0.0778258442878723
-0.0737033933401107
-0.0173432398587465
-0.17123444378376
-0.0474463924765586
0.021297289058566
-0.0951563194394111
-0.0779557973146438
0.0240972600877285
0.0139719918370246
-0.0240630488842725
0.0099317738786339
0.0123457564041018
-0.0699062272906303
0.1005663722753524
-0.0065017249435186
-0.1594055444002151
-0.0209812074899673
-0.0897126644849777
-0.0108666364103555
0.0731349140405654
0.0289005916565656
0.0012622236972674
-0.1019406542181968
0.0155252730473876
-0.0049770767800509
-0.0862751305103302
-0.0222757961601018
-0.0126733696088194
0.1834276765584945
-0.0868280455470085
-0.0301969982683658
-0.0585873648524284
-0.0534679889678955
-0.0046167094260454
-0.0265366304665803
-0.0124714225530624
-0.0350128151476383
-0.0547103285789489
-0.0643772631883621
-0.0305481646209955
-0.1208565384149551
-0.0002817278727889
-0.0716179609298706
-0.0697466805577278
0.0242180339992046
0.0276002325117588
0.0289016030728817
-0.0119769042357802
-0.0164762418717145
-0.0316524356603622
0.1819021105766296
0.0048091849312186
-0.0402230061590671
-0.0216641519218683
0.0097475694492459
-0.1722182035446167
-0.2897780835628509
0.0125859668478369
-0.0032288606744259
-0.0859941095113754
0.0333242118358612
-0.1814402937889099
0.0028920222539454
-0.1673474162817001
-0.0006695397314615
-0.178582951426506
0.0861781537532806
-0.0137790041044354
-0.0441398583352565
-0.0599307753145694
-0.1130096837878227
-0.066317118704319
-0.008478139527142
-0.0136234750971198
0.0098578436300158
0.032229084521532
-0.0125034982338547
-0.0263965707272291
-0.0546622052788734
-0.0865826681256294
-0.0592101328074932
-0.100452534854412
-0.1086896508932113
-0.1202617809176445
-0.1444281041622162
-0.1554299741983413
-0.0574075952172279
0.0566283054649829
0.013532156124711
-0.0068273544311523
-0.024667102843523
-0.0473361350595951
-0.0143369669094681
0.0162624735385179
0.0008798001217655
0.0156912691891193
-0.089820772409439
-0.0273926611989736
-0.0429634489119052
-0.0498334020376205
-0.0946928486227989
0.0243840906769037
0.0230934135615825
-0.0081264274194836
0.0029708161018788
-0.037251491099596
0.0464032441377639
0.0237455889582633
-0.0586401149630546
-0.1709991544485092
-0.1085604578256607
-0.010581056587398
-0.146879032254219
-0.0702477693557739
-0.1042172983288765
-0.0016938302433118
0.0095526603981852
0.0419586673378944
0.043401088565588
-0.0209354069083929
-0.061562143266201
-0.0262746252119541
0.0366499572992324
0.0068412134423851
-0.124256744980812
-0.0024636585731059
0.0200671050697565
-0.1429895609617233
0.0157129056751728
-0.0048187007196247
-0.0491233393549919
-0.0123396525159478
-0.0691854506731033
0.0075753233395516
-0.0039412062615156
-0.0128450402989983
-0.0453023724257946
0.0002006278664339
-0.0287734195590019
-0.0118636647239327
0.0074955853633582
-0.1165259554982185
0.0007479473715648
0.013789564371109
-0.0269159898161888
-0.048804398626089
0.1969974189996719
-0.094792753458023
0.0365452617406845
0.0107516134157776
-0.1538212895393371
-0.068221315741539
-0.0526264235377311
-0.0120271202176809
-0.1029863953590393
-0.0169652011245489
-0.1266179680824279
0.0396624691784381
-0.0324901714920997
-0.0083882361650466
-0.0513438433408737
0.007361464202404
-0.0560857467353343
0.0017490430036559
0.0169176626950502
-0.045425746589899
-0.0074490350671112
-0.2100070714950561
-0.0071528432890772
-0.00648874649778
-0.0329792946577072
-0.0708960145711898
0.0182151589542627
-0.0232607256621122
-0.0133742485195398
0.0100808469578623
-0.1346526145935058
-0.1673152893781662
-0.0276253223419189
-0.0323296189308166
-0.0366008020937442
-0.0303393602371215
-0.0135272722691297
0.0403885692358017
-0.0655234083533287
-0.0084862429648637
-0.0095711834728717
-0.0134720159694552
-0.0995227172970771
0.0601562485098838
-0.0796035453677177
-0.0067535256966948
-0.0332565270364284
-0.0086026489734649
-0.0944772586226463
-0.1529841423034668
-0.0294834114611148
-0.0819116085767746
-0.0975123271346092
0.002932303585112
-0.096521258354187
-0.0053617870435118
-0.2034792006015777
0.0663785561919212
-0.0502902753651142
-0.0239489767700433
-0.0164126958698034
-0.0174388997256755
-0.0450259149074554
-0.0258122570812702
-0.0249410644173622
-0.0867004692554473
0.0367683432996273
0.016668340191245
-0.0775201618671417
0.0049340105615556
-0.0648486092686653
-0.0101862335577607
-0.0852470099925994
-0.0242689382284879
-0.0797629952430725
-0.0393600203096866
-0.0190927702933549
-0.1221504434943199
-0.0172006990760564
-0.0130815422162413
-0.0313480421900749
-0.0222091097384691
0.0258645080029964
-0.0018052168888971
-0.0349434614181518
-0.0980134159326553
0.0057388306595385
-0.0031545162200927
-0.0428000688552856
-0.0536719597876071
0.0032169560436159
